Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,会社の満足度,職務満足度,会社の将来像への期待,顧客視点意識,貢献意欲,勤続意思,効果的チーム,理念・ビジョンの認知,理念・ビジョンの理解,公平な評価,活躍のチャンス,内容が変化に富んでいるか,技能多様性,タスク完結性,タスク重要性,自由・決定権があるか（自律性）,フィードバックはあるか,賃金の納得性,福利厚生の充実,ハラスメント,不平不満,社会的手抜き,安全管理,衛生管理,５Ｓ,労務管理,その他気になる箇所,知識付与（自身が受ける側）,部下育成知識（自身が教える側）,部下育成ツール（自身が教える側）,店長のリーダーシップ（指示型）,店長のリーダーシップ（支援・参加型）,店長のリーダーシップ（課題達成志向型）,店長の承認行動,店長の育成マインド,意見具申,上司の承認行動,上司の育成マインド,上司への意見具申,同僚との関係（フォロー）,同僚との関係（指摘）,同僚との関係（仕事以外）,同僚（他店店長）との関係,同僚（他店店長）との関係（指摘）,同僚（他店店長）との関係（仕事以外）,従業員のタイプ,権限委譲,公式化の度合い,傾聴スキル,役割の明確化,十分な資源,効果的なリーダーシップ,信頼関係のある環境,業績評価と報酬システム,メンバーの能力,パーソナリティ,役割の割り当て,多様性,チームの規模,メンバーの柔軟性,メンバーの嗜好,共通の目的,具体的な目標,チームの自信感,コンフリクトの程度
Feb-26,H01,外食事業本部,D01,店舗運営1部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,,1009,1009店,パート･アルバイト,アルバイト,200168,,2014,1990-10-01,R200168,5,0,0,1,,,,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,4,5,2,5,5,4,5,4,3,1,4,5,1,1,4,4,3,5,5,5,5,5,5,5,5,5,2,1,4,5,5,5,4,5,4,3,5,5,5,4,5,5,2,4,2,5,4,4,5
Feb-26,H01,外食事業本部,D02,店舗運営2部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,,1010,1010店,パート･アルバイト,アルバイト,200169,,2011,1987-11-22,R200169,0,0,0,1,,,,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,3,5,5,5,5,5,5,1,2,5,3,5,5,5,5,5,5,5,5,5,5,1,1,4,5,5,5,5,5,2,5,5,3,1,2,5,4,5,3,4,5,5,5,1
Feb-26,H01,外食事業本部,D03,店舗運営3部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,,1011,1011店,パート･アルバイト,社員,200170,,2005,1988-03-19,R200170,12,0,0,1,,,,2,2,3,4,3,5,3,3,2,3,2,2,2,2,3,2,1,4,5,5,3,4,2,1,2,2,1,2,3,2,3,3,5,3,3,2,3,3,2,4,2,3,4,5,3,2,2,3,2,3,3,1,2,2,4,3,2,4,3,2,4,3,3,2,2
Feb-26,H01,外食事業本部,D01,店舗運営1部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,,1012,1012店,パート･アルバイト,社員,200171,,2025,1974-09-24,R200171,2,0,0,1,,,,3,3,4,4,4,4,3,4,4,3,3,3,4,4,2,3,1,5,5,3,3,5,3,5,3,4,3,3,1,2,3,1,4,3,3,3,3,3,3,3,4,2,4,5,2,2,4,3,2,4,4,3,4,2,5,1,4,5,5,2,2,3,4,3,1
Feb-26,H01,外食事業本部,D02,店舗運営2部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,,1013,1013店,パート･アルバイト,アルバイト,200172,,2011,1971-07-15,R200172,17,0,0,1,,,,5,5,3,5,3,1,3,3,3,3,2,5,3,2,3,4,4,3,1,5,2,5,4,1,5,1,5,3,1,3,4,4,1,3,3,3,3,3,3,5,3,4,2,3,5,2,3,4,4,2,2,2,3,1,5,1,4,4,2,5,1,4,4,3,4
Feb-26,H01,外食事業本部,D03,店舗運営3部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,,1014,1014店,パート･アルバイト,パート,200173,,2009,1971-05-06,R200173,6,0,0,1,,,,4,4,5,5,5,2,5,5,5,5,4,5,5,4,5,5,5,1,2,5,3,1,5,3,3,3,2,5,3,5,5,3,4,5,5,5,5,5,5,5,5,5,5,5,2,5,5,5,3,5,5,4,5,4,3,1,2,1,4,3,2,5,4,4,2
Feb-26,H01,外食事業本部,D01,店舗運営1部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,,1015,1015店,パート･アルバイト,パート,200174,,2013,2001-02-09,R200174,16,0,0,1,,,,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,3,3,1,5,4,3,4,2,5,2,5,5,1,5,1,5,1,5,5,4,5,5,4,5,4,5,4,1,3,2,5,5,4,5,1,4,4,2,2,2,1,3,5,3,5,5,5,5,2
Feb-26,H01,外食事業本部,D02,店舗運営2部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,,1016,1016店,パート･アルバイト,アルバイト,200175,,2007,1977-06-06,R200175,18,0,0,1,,,,5,5,3,4,5,1,4,5,4,5,4,5,5,4,4,4,3,2,2,4,2,5,4,5,4,4,5,5,5,3,5,3,1,4,5,5,4,5,5,5,5,5,2,1,2,5,4,4,3,5,5,3,5,3,3,3,2,5,2,3,1,3,3,2,3
Feb-26,H01,外食事業本部,D03,店舗運営3部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,,1017,1017店,パート･アルバイト,アルバイト,200176,,2025,1979-02-27,R200176,12,0,0,1,,,,2,3,1,4,2,3,4,2,2,4,4,3,3,4,4,4,5,3,5,4,2,2,2,2,3,3,4,3,5,3,5,1,3,4,4,4,4,4,4,5,4,5,1,3,5,5,4,4,4,4,5,1,4,4,2,1,5,2,1,4,3,3,3,3,4
Feb-26,H01,外食事業本部,D01,店舗運営1部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,,1018,1018店,パート･アルバイト,社員,200177,,2010,1997-02-06,R200177,22,0,0,1,,,,4,4,3,3,3,5,3,3,3,4,3,4,4,4,4,4,2,2,3,3,3,4,3,1,3,2,3,4,1,2,5,1,4,3,3,3,3,3,3,4,3,3,3,2,2,4,3,3,4,3,5,3,3,3,5,5,1,4,2,4,2,4,3,3,5
Feb-26,H01,外食事業本部,D02,店舗運営2部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,,1019,1019店,パート･アルバイト,アルバイト,200178,,2019,1987-08-18,R200178,5,0,0,1,,,,5,5,4,5,5,3,5,3,3,5,5,5,5,5,3,3,3,1,4,2,5,3,2,5,5,3,1,5,1,5,5,1,2,5,5,5,5,5,5,5,5,5,5,1,2,5,5,5,3,5,5,5,5,1,1,3,1,1,4,2,5,5,5,5,5
Feb-26,H01,外食事業本部,D03,店舗運営3部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,,1020,1020店,パート･アルバイト,社員,200179,,2012,1995-09-12,R200179,21,0,0,1,,,,4,4,4,4,4,5,4,4,4,5,4,4,4,5,4,5,3,5,1,4,4,5,4,4,4,2,4,4,4,5,3,4,2,4,4,4,4,4,4,4,4,4,2,5,1,4,4,4,4,4,5,4,4,5,3,3,2,1,4,2,2,4,4,4,3
Feb-26,H01,外食事業本部,D01,店舗運営1部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,,1001,1001店,パート･アルバイト,社員,200180,,2021,1983-03-02,R200180,8,0,0,1,,,,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,3,5,3,5,5,3,5,1,5,4,5,5,1,4,3,1,3,5,5,5,5,5,5,5,5,5,3,4,1,5,5,5,2,5,1,5,5,5,3,2,3,1,1,1,2,5,5,5,1
Feb-26,H01,外食事業本部,D02,店舗運営2部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,,1002,1002店,パート･アルバイト,アルバイト,200181,,2005,1999-11-22,R200181,16,0,0,1,,,,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,3,5,1,5,5,5,2,3,4,5,5,5,5,5,5,5,5,5,5,1,3,4,5,5,5,2,5,2,5,5,1,4,2,1,2,5,1,3,5,5,5,5
Feb-26,H01,外食事業本部,D03,店舗運営3部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,,1003,1003店,パート･アルバイト,社員,200182,,2010,1995-06-12,R200182,25,0,0,1,,,,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,2,5,5,5,2,5,5,4,1,4,1,2,5,5,5,5,5,5,5,5,5,5,3,1,5,5,5,2,5,1,5,5,1,1,4,1,4,1,2,5,5,5,5,2
Feb-26,H01,外食事業本部,D01,店舗運営1部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,,1004,1004店,パート･アルバイト,パート,200183,,2014,1990-04-16,R200183,22,0,0,1,,,,3,3,3,4,3,5,3,4,4,4,4,3,4,4,4,4,1,5,1,3,3,3,4,5,3,3,3,3,4,3,5,2,3,4,4,4,4,4,4,4,3,5,3,3,2,2,4,3,2,4,5,3,4,1,1,1,4,3,4,1,1,4,3,3,3
Feb-26,H01,外食事業本部,D02,店舗運営2部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,,1005,1005店,パート･アルバイト,社員,200184,,2021,1981-10-05,R200184,21,0,0,1,,,,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5,5,5,4,5,5,4,5,3,5,5,5,5,5,5,5,5,5,5,5,3,4,3,5,5,5,5,5,2,5,5,3,3,4,1,4,3,5,4,5,5,5,5
Feb-26,H01,外食事業本部,D03,店舗運営3部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,,1006,1006店,パート･アルバイト,アルバイト,200185,,2018,1975-11-02,R200185,3,0,0,1,,,,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,3,5,5,5,5,5,4,5,4,5,5,5,1,2,2,4,5,5,5,5,5,5,5,5,5,2,5,2,5,5,5,2,5,5,5,5,2,1,4,4,4,2,3,2,5,5,5,2
Feb-26,H01,外食事業本部,D01,店舗運営1部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,,1007,1007店,パート･アルバイト,パート,200186,,2014,1983-10-01,R200186,6,0,0,1,,,,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,4,4,5,2,2,5,4,4,2,4,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,3,5,4,5,5,5,1,5,1,5,5,5,3,2,1,2,2,4,4,5,5,5,5
Feb-26,H01,外食事業本部,D02,店舗運営2部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,,1008,1008店,パート･アルバイト,社員,200187,,2014,2002-07-22,R200187,3,0,0,1,,,,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,3,1,2,5,5,3,5,2,5,4,5,5,2,4,4,1,4,5,5,5,5,5,5,5,5,5,3,2,1,5,5,5,3,5,2,5,5,1,3,4,3,1,4,1,1,5,5,5,4
Feb-26,H01,外食事業本部,D03,店舗運営3部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,,1009,1009店,パート･アルバイト,アルバイト,200188,,2012,1972-01-07,R200188,7,0,0,1,,,,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,5,1,3,3,4,3,5,3,2,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,5,2,3,3,3,1,3,1,3,3,5,3,5,4,4,2,2,1,3,3,3,4
Feb-26,H01,外食事業本部,D01,店舗運営1部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,,1010,1010店,パート･アルバイト,アルバイト,200189,,2010,1989-05-01,R200189,23,0,0,1,,,,5,5,5,5,5,2,5,5,5,5,5,4,4,4,4,5,5,2,4,5,4,1,5,2,5,1,5,5,3,5,2,1,2,5,5,5,5,5,5,5,5,5,5,4,1,5,5,5,5,5,5,4,5,2,3,2,4,1,5,1,5,5,5,4,3
Feb-26,H01,外食事業本部,D02,店舗運営2部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,,1011,1011店,パート･アルバイト,アルバイト,200190,,2024,1984-05-27,R200190,20,0,0,1,,,,4,3,4,3,5,1,3,4,3,4,4,3,3,3,4,4,1,5,2,5,3,1,5,4,4,1,4,5,1,5,3,2,5,5,5,5,5,5,5,3,3,4,5,3,5,2,4,4,3,4,5,3,3,1,2,3,2,3,3,1,4,3,4,3,1
Feb-26,H01,外食事業本部,D03,店舗運営3部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,,1012,1012店,パート･アルバイト,アルバイト,200191,,2019,1993-02-20,R200191,20,0,0,1,,,,4,4,5,5,3,4,3,5,5,5,5,5,5,5,5,5,2,3,1,5,5,2,5,5,5,2,5,1,1,1,2,2,4,5,4,5,5,4,5,4,5,5,3,2,4,5,5,4,3,5,1,3,4,3,5,2,1,1,1,1,2,3,3,5,4
Feb-26,H01,外食事業本部,D01,店舗運営1部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,,1013,1013店,パート･アルバイト,社員,200192,,2025,1992-02-02,R200192,11,0,0,1,,,,3,5,5,4,4,3,3,5,4,3,4,5,5,5,5,2,1,5,3,5,3,4,3,5,5,4,4,3,5,2,1,5,3,2,4,2,2,4,2,4,2,4,5,3,5,4,4,3,5,4,2,1,3,2,4,3,5,5,3,4,4,3,4,4,4
Feb-26,H01,外食事業本部,D02,店舗運営2部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,,1014,1014店,パート･アルバイト,アルバイト,200193,,2016,1993-07-27,R200193,12,0,0,1,,,,3,5,5,5,5,1,3,2,3,5,4,5,5,5,5,4,2,4,3,5,5,5,3,4,3,3,2,3,2,1,5,3,5,3,5,5,3,5,5,5,5,3,3,2,5,1,5,4,2,5,1,2,4,1,3,5,1,5,3,1,1,5,5,3,3
Feb-26,H01,外食事業本部,D03,店舗運営3部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,,1015,1015店,パート･アルバイト,パート,200194,,2022,1977-10-14,R200194,14,0,0,1,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,2,3,3,3,2,3,3,2,3,5,4,3,3,3,3,3,3,3,3,3,3,1,4,1,3,3,3,4,3,5,3,3,4,2,1,4,1,2,3,5,3,3,3,2
Feb-26,H01,外食事業本部,D01,店舗運営1部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,,1016,1016店,パート･アルバイト,パート,200195,,2011,1997-06-05,R200195,22,0,0,1,,,,5,5,4,5,5,2,5,4,4,5,4,4,5,5,5,5,3,2,4,5,5,3,3,2,5,3,4,5,1,5,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,5,2,5,1,5,5,3,2,1,5,3,1,5,2,5,3,3,5
Feb-26,H01,外食事業本部,D02,店舗運営2部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,,1017,1017店,パート･アルバイト,社員,200196,,2013,1990-09-16,R200196,0,0,0,1,,,,5,5,4,5,4,1,5,5,3,4,3,3,3,5,4,5,4,5,4,5,5,1,5,4,5,5,5,5,1,1,2,4,4,5,5,5,5,5,5,5,5,5,2,5,5,5,5,5,4,5,2,2,5,4,4,5,5,1,2,3,4,5,4,5,1
Feb-26,H01,外食事業本部,D03,店舗運営3部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,,1018,1018店,パート･アルバイト,社員,200197,,2010,1999-07-15,R200197,21,0,0,1,,,,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,5,4,4,5,4,3,5,5,4,1,4,3,4,4,1,4,4,3,3,3,3,3,3,4,3,3,3,2,1,2,3,2,2,3,5,3,3,3,3,5,3,5,4,1,1,3,3,3,1
Feb-26,H01,外食事業本部,D01,店舗運営1部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,,1019,1019店,パート･アルバイト,アルバイト,200198,,2021,2005-05-20,R200198,13,0,0,1,,,,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,2,4,3,3,1,3,3,3,2,3,3,2,4,2,2,5,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,5,3,3,3,1,5,3,4,3,2,5,3,3,3,2
Feb-26,H01,外食事業本部,D02,店舗運営2部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,,1020,1020店,パート･アルバイト,アルバイト,200199,,2010,1982-04-06,R200199,21,0,0,1,,,,4,4,3,5,4,2,2,5,5,2,4,2,3,5,5,5,5,3,5,4,2,5,5,4,5,4,5,4,5,4,5,5,1,4,2,4,4,2,4,4,4,5,2,1,1,5,3,2,1,4,2,3,4,2,2,2,3,3,2,2,3,5,2,4,2
Feb-26,H01,外食事業本部,D03,店舗運営3部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,,1001,1001店,パート･アルバイト,パート,200200,,2019,1982-04-22,R200200,18,0,0,1,,,,3,3,3,3,3,4,3,3,3,3,3,3,4,4,3,3,3,2,1,3,3,2,3,1,3,4,3,3,5,3,2,5,1,3,3,3,3,3,3,3,3,4,1,4,1,3,3,3,5,3,3,3,3,2,1,4,4,5,5,3,4,3,3,3,1
Feb-26,H01,外食事業本部,D01,店舗運営1部,S02,課2,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200001,,1002,1002店,パート･アルバイト,アルバイト,200201,,2008,1995-03-18,R200201,23,0,0,1,,,,5,5,5,5,5,2,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,5,3,5,4,5,5,5,2,2,5,4,5,5,5,5,5,5,5,5,5,2,4,3,5,5,5,3,5,1,5,5,4,5,4,5,4,1,5,4,5,5,5,1
Feb-26,H01,外食事業本部,D02,店舗運営2部,S03,課3,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200002,,1003,1003店,パート･アルバイト,パート,200202,,2012,1989-01-01,R200202,1,0,0,1,,,,4,4,4,3,4,2,4,5,4,5,5,4,4,4,3,4,2,2,2,5,4,5,3,4,4,5,5,4,1,3,3,5,3,4,4,5,4,4,5,5,5,5,4,3,2,2,4,4,2,3,3,3,4,1,2,5,1,1,5,3,5,4,4,4,3
Feb-26,H01,外食事業本部,D03,店舗運営3部,S04,課4,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200003,,1004,1004店,パート･アルバイト,パート,200203,,2017,1998-03-02,R200203,5,0,0,1,,,,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,5,5,5,3,2,1,3,3,3,3,2,3,2,2,2,1,4,3,3,3,3,3,3,3,3,3,1,2,2,2,3,2,3,3,3,3,5,3,1,2,3,4,2,3,3,3,3,3,5
Feb-26,H01,外食事業本部,D01,店舗運営1部,S01,課1,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200004,,1005,1005店,パート･アルバイト,アルバイト,200204,,2020,1983-08-14,R200204,17,0,0,1,,,,3,3,2,3,3,4,3,4,2,2,3,4,4,3,3,2,1,3,4,3,2,3,3,1,3,1,3,3,2,4,5,4,5,3,3,3,3,3,3,4,4,4,3,1,2,1,3,3,1,3,3,3,3,5,3,2,4,1,3,4,1,3,3,3,3
Feb-26,H01,外食事業本部,D02,店舗運営2部,S02,課2,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200005,,1006,1006店,パート･アルバイト,アルバイト,200205,,2010,1983-02-17,R200205,3,0,0,1,,,,3,3,3,3,3,5,3,3,2,3,3,2,3,5,2,2,1,1,3,4,3,5,3,4,4,1,2,3,2,4,5,5,1,3,3,4,3,3,4,5,5,4,3,2,5,2,4,2,2,4,5,3,4,4,4,2,4,4,2,2,3,3,3,3,5
Feb-26,H01,外食事業本部,D03,店舗運営3部,S03,課3,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200006,,1007,1007店,パート･アルバイト,アルバイト,200206,,2012,1995-03-16,R200206,8,0,0,1,,,,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,5,2,3,3,3,5,3,2,3,5,3,3,5,2,1,3,2,3,3,3,3,3,3,3,3,3,3,5,4,3,3,3,1,3,1,3,3,3,3,1,1,3,5,4,5,3,3,3,4
Feb-26,H01,外食事業本部,D01,店舗運営1部,S04,課4,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200007,,1008,1008店,パート･アルバイト,社員,200207,,2020,1979-02-17,R200207,10,0,0,1,,,,2,3,5,3,4,1,4,5,4,5,5,4,4,5,5,5,2,3,3,2,1,2,2,4,4,1,2,3,3,1,5,5,1,4,4,3,4,4,3,5,5,5,3,4,4,5,4,4,2,4,1,5,3,3,2,3,2,5,4,5,2,3,3,3,1
Feb-26,H01,外食事業本部,D02,店舗運営2部,S01,課1,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200008,,1009,1009店,パート･アルバイト,アルバイト,200208,,2024,1999-09-11,R200208,18,0,0,1,,,,3,2,1,1,1,1,1,3,1,2,2,1,3,3,3,3,4,5,5,1,3,4,1,1,1,3,2,3,2,5,4,3,3,1,2,3,1,2,3,5,5,1,2,1,4,1,3,3,5,3,5,1,4,5,3,2,5,1,5,5,1,3,2,1,1
Feb-26,H01,外食事業本部,D03,店舗運営3部,S02,課2,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200009,,1010,1010店,パート･アルバイト,パート,200209,,2018,1990-10-09,R200209,24,0,0,1,,,,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,2,1,2,3,3,4,3,2,3,4,3,3,2,3,5,1,2,3,3,3,3,3,3,3,3,3,5,1,3,3,3,3,1,3,4,3,3,2,4,5,3,1,1,3,5,3,3,3,3
Feb-26,H01,外食事業本部,D01,店舗運営1部,S03,課3,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200010,,1011,1011店,パート･アルバイト,パート,200210,,2021,1991-10-23,R200210,1,0,0,1,,,,4,4,4,3,4,2,4,4,4,4,3,3,4,3,3,4,4,5,3,4,3,4,4,4,3,1,4,5,1,4,2,5,4,4,4,5,4,4,5,4,4,3,1,2,3,3,4,4,2,4,1,4,3,2,3,4,1,3,4,1,1,4,4,3,5
Feb-26,H01,外食事業本部,D02,店舗運営2部,S04,課4,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200011,,1012,1012店,パート･アルバイト,アルバイト,200211,,2007,1991-10-16,R200211,0,0,0,1,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,2,3,3,1,3,2,3,1,3,3,5,2,4,4,5,3,3,3,3,3,3,3,3,3,5,3,4,3,3,3,3,3,1,3,3,2,2,3,4,2,5,2,4,3,3,3,1
Feb-26,H01,外食事業本部,D03,店舗運営3部,S01,課1,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200012,,1013,1013店,パート･アルバイト,パート,200212,,2007,1987-03-08,R200212,22,0,0,1,,,,3,5,5,5,5,5,5,3,3,5,3,4,5,5,4,4,1,5,1,4,3,3,3,2,4,4,5,3,3,5,4,2,2,5,5,5,5,5,5,5,5,3,1,5,5,3,5,3,3,3,5,3,5,4,5,1,2,2,4,5,4,3,5,5,5
Feb-26,H01,外食事業本部,D01,店舗運営1部,S02,課2,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200013,,1014,1014店,パート･アルバイト,パート,200213,,2012,1975-11-14,R200213,7,0,0,1,,,,2,2,3,3,3,3,2,1,1,1,3,3,2,5,3,3,5,4,2,1,1,3,1,1,3,2,2,2,3,1,2,3,4,2,2,2,2,2,2,5,5,5,5,2,3,5,3,3,4,4,1,2,2,4,4,1,3,1,3,1,4,3,3,3,3
Feb-26,H01,外食事業本部,D02,店舗運営2部,S03,課3,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200014,,1015,1015店,パート･アルバイト,パート,200214,,2021,1999-09-15,R200214,23,0,0,1,,,,5,5,3,5,3,2,5,3,3,5,5,3,5,5,5,5,2,3,3,3,2,1,3,4,2,5,3,5,3,1,2,4,5,5,5,5,5,5,5,5,5,5,1,4,4,5,5,5,1,5,1,3,5,2,1,2,4,4,1,3,4,5,5,5,3
Feb-26,H01,外食事業本部,D03,店舗運営3部,S04,課4,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200015,,1016,1016店,パート･アルバイト,パート,200215,,2016,1982-05-20,R200215,23,0,0,1,,,,2,2,2,4,2,5,3,3,2,3,3,3,4,4,2,4,1,5,4,2,2,4,2,1,2,2,4,3,4,3,4,3,5,2,3,4,2,3,4,3,3,5,3,3,3,4,3,1,4,3,4,1,2,4,1,1,4,5,4,1,1,2,4,3,3
Feb-26,H01,外食事業本部,D01,店舗運営1部,S01,課1,T02,係2,A02,関西,IND01,外食,ST01,居酒屋,200016,,1017,1017店,パート･アルバイト,社員,200216,,2019,1973-09-15,R200216,16,0,0,1,,,,3,3,3,3,3,4,3,3,3,3,3,4,4,4,4,3,4,4,5,3,3,3,3,5,3,5,3,3,4,3,5,1,4,3,3,3,3,3,3,3,3,3,5,2,4,3,3,3,3,3,4,3,3,4,3,5,3,5,4,1,5,3,3,3,5
Feb-26,H01,外食事業本部,D02,店舗運営2部,S02,課2,T03,係3,A03,中部,IND01,外食,ST01,居酒屋,200017,,1018,1018店,パート･アルバイト,社員,200217,,2007,1976-06-01,R200217,21,0,0,1,,,,3,3,3,2,4,1,3,3,3,1,4,3,3,2,4,3,3,3,5,1,2,1,2,3,3,4,2,5,2,1,2,5,2,3,4,3,3,4,3,5,5,5,2,2,4,4,4,3,2,3,4,2,4,1,2,2,5,3,1,1,4,3,3,3,2
Feb-26,H01,外食事業本部,D03,店舗運営3部,S03,課3,T04,係4,A04,東北,IND01,外食,ST01,居酒屋,200018,,1019,1019店,パート･アルバイト,アルバイト,200218,,2007,1999-09-14,R200218,18,0,0,1,,,,4,4,4,2,4,4,5,3,3,5,5,4,5,2,4,5,3,4,5,5,4,3,4,2,4,2,5,5,5,1,5,4,4,5,5,5,5,5,5,5,3,2,5,2,4,1,1,1,2,4,1,3,5,3,1,3,5,1,3,5,2,1,2,1,2
Feb-26,H01,外食事業本部,D01,店舗運営1部,S04,課4,T05,係5,A05,九州,IND01,外食,ST01,居酒屋,200019,,1020,1020店,パート･アルバイト,パート,200219,,2018,2001-02-06,R200219,21,0,0,1,,,,3,3,2,3,3,5,4,1,1,3,5,4,4,3,5,3,2,2,3,2,2,5,2,2,2,5,2,2,1,4,2,4,2,2,3,3,2,3,3,5,5,4,4,5,4,4,3,3,5,3,5,4,4,5,2,4,3,5,3,1,3,3,3,3,4
Feb-26,H01,外食事業本部,D02,店舗運営2部,S01,課1,T01,係1,A01,関東,IND01,外食,ST01,居酒屋,200000,,1001,1001店,パート･アルバイト,アルバイト,200220,,2014,2000-11-06,R200220,1,0,0,1,,,,3,3,3,4,5,4,4,4,3,3,3,5,5,4,5,3,4,2,5,2,3,3,3,2,3,1,3,3,5,2,4,2,4,3,4,3,3,4,3,3,4,4,2,1,5,3,4,4,1,3,3,3,4,5,5,1,2,1,1,3,3,4,4,4,2
